Client ID,Name,Age,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND62022,Ruth Weaver,73,16020,9/8/1999 0:00,Douglas Tucker,American,Administrative Officer,High,Platinum,42998.48,9205.2,1,755.888,194924.856,981961.6915,453847.8406,341623.6473,42706.72,107099.048,1,1,Private Bank,Female,Lawrence Sanchez
IND98847,Jacqueline Boyd,23,7743,10/13/2006 0:00,George Lewis,Australian,Data Coordiator,Mid,Jade,58825.3566,33834.06,3,5528.43,351066.7848,684283.254,542262.2013,128077.1675,55100.6232,823596.4998,0,2,Private Bank,Male,Peter Castillo
IND93864,Lawrence Medina,47,23729,3/3/2016 0:00,Shawn Long,African,Biostatistician IV,High,Jade,151760.1672,54693.79,1,2938.6588,304776.8031,489210.0254,495563.4023,167729.1516,23124.794,340573.5795,3,3,Private Bank,Male,Victor Gutierrez
IND71100,Mildred Young,24,10434,6/8/2010 0:00,Anthony Berry,European,Sales Representative,High,Jade,142413,21747,1,800.73,571830.65,183586.557,130287.234,165820.116,18910.31,86948.8,1,2,Private Bank,Male,Daniel Carroll
IND28425,Gregory West,45,8674,8/19/1999 0:00,Roy Rice,European,Cost Accountant,Low,Silver,185141.25,37344.75,2,7615.3125,890869.6875,470005.0781,94001.01563,177661.9195,50530.3125,1908982.5,1,3,Commercial,Female,Carl Anderson
IND24753,Ralph Chapman,37,38601,3/14/2020 0:00,Douglas Tucker,European,Recruiter,High,Gold,140464.0666,19960.6,1,1579.6308,384162.7482,268653.2421,236089.2127,102576.6924,22157.1174,721889.8566,0,1,Commercial,Male,Nicholas Ward
IND75584,Patrick Thomas,27,2279,12/29/2021 0:00,Chris Armstrong,American,Help Desk Technician,Low,Gold,167973.75,3960.75,2,216.75,487484.01,322763.9856,128156.2884,360356.4969,43862.04,572829.45,0,3,Retail,Male,Fred Bryant
IND82408,Henry Chapman,35,2372,11/24/2014 0:00,Raymond Alexander,European,Research Assistant I,High,Gold,148323.7184,30757.47,1,1375.8108,17385.3472,65615.31267,68138.97854,63848.74656,6409.9412,367943.1912,3,1,Institutional,Male,Ryan Taylor
IND59517,Mark Henry,38,723,12/14/1996 0:00,Douglas Tucker,European,Web Designer III,Mid,Jade,56445,38555,1,836.97,521608.95,163906.2329,168657.1382,61999.31417,19965.15,735328.515,1,2,Private Bank,Female,Sean Vasquez
IND20659,Kathleen Lee,67,39594,4/6/2008 0:00,Victor Ramos,European,Nurse Practicioner,Mid,Silver,205039.918,13897.96,1,51.765,325697.115,256902.3,243200.844,56621.26692,36539.565,963984.36,3,2,Commercial,Female,Nicholas Morrison
IND17087,Steven Jacobs,69,35352,3/13/2018 0:00,Paul Larson,American,Account Coordinator,High,Silver,90748.3668,51605.88,2,5863.8528,956318.8336,1324552.518,496707.1943,411757.528,32807.216,758524.6656,2,3,Retail,Female,Jack Phillips
IND54827,Russell Gibson,21,22684,8/10/2020 0:00,Benjamin Kim,Asian,Statistician II,High,Jade,439739.9808,19769.88,2,10072.4176,1639317.953,291883.2178,138764.1527,86416.57236,105831.096,2184161.218,2,5,Retail,Female,Juan Ramirez
IND73702,Joe Anderson,45,25734,5/16/2011 0:00,Jonathan Hawkins,European,Systems Administrator IV,High,Silver,183800.0568,16059.8,1,7693.4466,897683.9321,997276.0775,609023.5588,156823.5664,15991.301,1702092.746,0,2,Retail,Male,Gregory Boyd
IND30737,Johnny Spencer,36,21155,3/16/2019 0:00,Mark Montgomery,Asian,Geologist IV,Low,Jade,330725.4027,32644.92,2,1609.839,198857.89,1374639.733,911889.7241,291940.8147,19618.2602,1464692.961,1,3,Institutional,Female,Victor Dean
IND25733,Brian Lawrence,77,18467,12/15/2012 0:00,Samuel Fowler,Asian,Accountant III,Low,Jade,140928.7437,23891.34,1,4521.9918,818215.696,73199.44713,53622.85081,19210.59909,38498.6912,1156314.006,1,2,Institutional,Female,Jeremy Porter
IND21564,Joe Wells,62,40569,5/28/2008 0:00,Stephen Payne,Asian,Software Test Engineer III,Mid,Jade,155712.0775,27671.77,1,3621.5998,938493.7464,557439.6132,127657.9267,169785.0425,55223.9408,849689.449,3,2,Private Bank,Male,Ernest Knight
IND42415,William Rose,84,37863,7/27/2006 0:00,Adam Hernandez,American,Marketing Manager,Low,Gold,111451.9653,27992.25,1,3143.088,1151039.76,1146054.374,358141.992,268606.494,37472.448,1427909.184,1,1,Private Bank,Female,Eric Shaw
IND14959,Anne Weaver,63,15105,5/5/1995 0:00,George Lewis,Asian,Statistician III,High,Silver,38204.32,31586.8,1,1636.2,186596.288,168330.3734,138330.9009,14733.07426,31159.712,180635.268,0,1,Private Bank,Female,Joe Carroll
IND74028,Kathryn Brooks,59,43193,7/15/1995 0:00,Paul Larson,European,Developer I,Low,Silver,124157.088,19103.04,1,1497.958,149171,283228.4035,251315.344,152025.8374,3922.8068,95380.7184,2,2,Private Bank,Female,Steve Sanchez
IND70570,Douglas Vasquez,71,877,7/21/2018 0:00,Jerry Green,African,Analog Circuit Design manager,High,Silver,69702.7968,14574.56,1,381.888,182134.7632,686320.3443,393624.9034,111022.4086,26204.5888,885319.2816,2,1,Private Bank,Male,Lawrence Sanchez
IND35225,Bonnie Romero,64,20953,12/19/1999 0:00,Bruce Porter,Australian,Human Resources Assistant I,High,Jade,68808.96,19788.6,1,436.8,633474.24,289579.71,318537.681,65651.85711,17851.26,644133,3,2,Private Bank,Male,Peter Castillo
IND76179,Joe Phillips,48,7564,2/13/2005 0:00,Roger Alexander,European,Biostatistician I,Low,Gold,198144.5376,21909.76,1,680.9344,661792.3392,334496.4344,264601.6571,246379.0901,12214.7968,619387.4496,2,2,Private Bank,Female,Victor Gutierrez
IND55647,Sarah Nichols,69,34610,2/12/2003 0:00,Bruce Porter,European,Accounting Assistant I,Mid,Jade,365061.5394,66156.81,2,7934.1941,1427743.067,1030675.815,675569.0214,165774.2445,10951.6176,1021801.33,2,3,Commercial,Male,Daniel Carroll
IND89010,Kathleen Reed,35,969,3/17/2001 0:00,Jonathan Hawkins,Australian,Database Administrator III,Low,Gold,292505.4153,30841.17,3,4211.925,1226789.573,300043.5863,128018.5968,315565.8411,46355.205,1636680.63,2,4,Commercial,Male,Carl Anderson
IND24422,Eugene Rodriguez,79,21746,4/22/2015 0:00,Keith Griffin,European,Accountant III,Low,Jade,190359.1872,43977.92,1,2400.7088,419167.4144,1641146.992,554753.9128,360590.0433,9895.4688,326361.2128,0,2,Retail,Female,Nicholas Ward
IND84352,Willie Hanson,25,12820,1/8/2020 0:00,Ernest Rivera,European,Software Test Engineer IV,Mid,Jade,87282,14192.4,1,1574.982,54129.564,37028.98044,16336.3149,22362.59995,25871.076,277114.824,1,1,Institutional,Female,Victor Dean
IND38237,Philip Martin,19,6783,2/26/2019 0:00,Jonathan Hawkins,American,Recruiting Manager,Mid,Gold,218710.7936,31230.16,3,435.5156,82605.224,169348.0682,116600.3093,115934.0218,20304.6064,113440.5532,2,2,Private Bank,Female,Jeremy Porter
IND54321,Benjamin Duncan,75,1365,9/20/2003 0:00,Joe Price,American,Accountant I,Low,Jade,72773.4784,15015.84,1,2434.488,668113.8072,570888.3426,141615.7129,258802.7153,11239.0992,459593.7696,3,1,Commercial,Female,Ernest Knight
IND61299,Gerald Owens,28,20443,10/3/2014 0:00,Raymond Alexander,American,Accountant III,Mid,Gold,386244.5496,8012.94,1,3159.7254,373659.2496,1962821.309,1169340.354,204912.9763,82324.4292,2425811.263,0,3,Retail,Male,Eric Shaw
IND22254,Scott Ross,60,27920,12/2/2008 0:00,Dennis Ruiz,African,Web Designer IV,High,Jade,96691.35,33530.28,1,1738.5438,210320.0652,117721.1891,42326.71968,52167.68201,29458.0566,955110.9582,1,1,Retail,Female,Kevin Kim
IND13347,Jean Reed,78,25488,7/19/2021 0:00,Joe Price,European,Accountant III,High,Jade,280286.6409,42697.75,1,4942.6684,153326.8148,611071.6988,503235.5167,197699.6673,21493.678,1007843.796,0,4,Retail,Male,Victor Rogers
IND84771,Bobby Wood,38,24291,2/2/2014 0:00,Nicholas Cunningham,European,Recruiting Manager,Mid,Jade,291861.2416,56320.23,1,2730.3095,479875.3039,2129776.628,1425441.05,281734.231,81122.1771,1724351.301,0,2,Institutional,Male,Eugene Cunningham
IND37011,Ashley Robertson,81,28970,10/28/2001 0:00,Shawn Cook,African,Staff Accountant III,High,Jade,156567.36,42980.4,1,5084.178,157441.812,1279046.545,264265.815,562886.186,12178.65,641863.134,3,2,Institutional,Female,Joe Carroll
IND90697,Juan Hughes,24,41486,12/30/1999 0:00,Bruce Porter,Asian,Sales Representative,Mid,Gold,118836.1867,21423.29,2,4759.5219,1158652.638,774143.8082,213019.4371,358651.9938,28162.1473,1554596.089,2,2,Private Bank,Female,Steve Sanchez
IND18049,Walter Mccoy,38,8309,4/26/2010 0:00,Anthony Berry,Asian,Staff Accountant III,High,Silver,396733.6422,25861.14,1,2649.36,376264.896,995012.6984,398005.0794,168867.8694,73637.102,822363.668,0,3,Private Bank,Male,Lawrence Sanchez
IND74615,Kathleen Bryant,69,16121,4/19/2021 0:00,Gregory Simmons,European,Staff Accountant IV,Low,Jade,236387.58,46675.85,2,1924.1625,687541.725,243023.2594,246263.5695,80100.46629,10340.85,852689.175,1,2,Private Bank,Female,Peter Castillo
IND77494,Willie Walker,64,26597,6/19/2020 0:00,Stephen Payne,African,Web Designer I,High,Jade,98927.5356,18538.3,1,3663.8802,778915.678,533403.6237,89497.2523,284601.2623,52403.5086,1371205.608,0,1,Private Bank,Female,Victor Gutierrez
IND48525,Eugene Boyd,69,9990,10/5/2010 0:00,George Lewis,European,Speech Pathologist,Low,Silver,150510.5463,12903.66,1,2587.6518,418952.7246,950337.2445,488553.6538,146365.3207,11534.7594,380254.5012,1,2,Private Bank,Male,Daniel Carroll
IND16052,Brenda Miller,83,12637,10/15/2018 0:00,Douglas Tucker,Asian,Accounting Assistant II,High,Silver,32073.3528,2678.24,1,2347.982,50736.27,147943.1324,132010.795,50664.83271,6434.844,245287.549,2,1,Private Bank,Female,Carl Anderson
IND50738,Andrea Mills,35,24240,2/1/2019 0:00,Carl Nguyen,European,Business Systems Development Analyst,Mid,Jade,206263.6205,33478.56,2,1184.3188,698207.7169,119493.387,58734.03768,119351.6152,5048.3763,751678.762,2,2,Private Bank,Female,Nicholas Ward
IND85690,Norma Washington,22,36515,12/31/2004 0:00,Joshua Ryan,European,Desktop Support Technician,Low,Silver,488443.9656,38137.68,1,5352.4446,414468.1088,82899.33969,88519.6339,58746.12529,15426.199,834342.4584,2,5,Commercial,Male,Fred Bryant
IND61194,Lawrence Perry,24,18365,8/18/2019 0:00,Shawn Wallace,Asian,Desktop Support Technician,High,Silver,99158.688,44809.92,1,2874.564,645353.7552,617206.1964,344673.5902,420341.4667,15186.6792,1038669.509,3,2,Commercial,Male,Ryan Taylor
IND63043,Fred Larson,57,14079,4/5/2014 0:00,Nicholas Simmons,Australian,Programmer Analyst I,High,Jade,73938.15,3637.2,1,329.4,104627.475,70248.6,34655.976,54878.20632,17682.75,424743.75,1,1,Retail,Female,Sean Vasquez
IND26448,Raymond Mills,59,37797,12/5/2001 0:00,Bruce Porter,Asian,Geologist I,Low,Jade,307710.0096,38676.36,1,2307.6344,46240.2448,281809.6539,388702.9709,60248.96049,30773.06,474892.7016,1,2,Institutional,Female,Nicholas Morrison
IND92735,Todd Sims,55,39774,7/17/1999 0:00,Ernest Rivera,African,Research Assistant II,High,Gold,92114.96,18873.2,1,3427.568,217895.792,294751.527,210899.7995,51403.64993,19585.44,322892.032,2,1,Private Bank,Male,Jack Phillips
IND84491,Thomas Robertson,46,17747,12/20/2006 0:00,Steve Diaz,European,Clinical Specialist,High,Silver,237712.32,32484,1,3509.73,984353.58,78922.9035,21797.7543,59770.94558,26771.85,1038710.61,0,2,Commercial,Male,Juan Ramirez
IND56629,Sharon Davis,64,42666,7/8/2009 0:00,Shawn Long,Australian,Junior Executive,Mid,Gold,102321.9657,8179.91,1,677.7792,349666.1548,61904.56652,58884.83156,14615.51717,24266.916,545803.2176,2,1,Retail,Female,Gregory Boyd
IND52032,Judy Williamson,46,12780,7/3/2014 0:00,Chris Armstrong,Asian,Office Assistant III,Mid,Jade,124291.7676,14326.2,1,987.5034,734431.4874,776427.9789,278717.736,323312.5738,2728.1124,0,1,2,Retail,Male,Victor Dean
IND18823,Timothy Miller,20,30171,12/5/2000 0:00,Anthony Simpson,Australian,Geologist III,High,Gold,31270.4964,10476.6,2,126.3576,115777.6704,132877.0165,67741.2241,106041.07,17613.7068,261669.5352,3,1,Retail,Female,Jeremy Porter
IND57208,Rachel Ellis,47,7770,8/20/2001 0:00,Douglas Tucker,Asian,Technical Writer,High,Silver,312880.9554,9439.2,1,4874.85,110720.16,481590.33,298586.0046,161043.8064,39706.05,256486.8,3,2,Institutional,Female,Ernest Knight
IND32855,Norma Gibson,41,26316,7/8/2008 0:00,Shawn Wallace,European,Account Coordinator,Mid,Gold,106006.794,7414.89,3,3379.992,584428.6005,223047.8285,166340.7534,141843.297,23344.9902,1056697.983,3,5,Institutional,Male,Eric Shaw
IND24817,Daniel Sims,49,38038,4/30/2019 0:00,Paul Larson,Asian,Business Systems Development Analyst,Low,Silver,130654.72,12511.6,1,2509.616,253335.184,522543.9639,378724.5243,60404.16463,30702.684,343858.376,2,1,Private Bank,Female,Joe Carroll
IND68120,Annie Price,18,36616,2/24/2007 0:00,Ernest Rivera,European,Registered Nurse,High,Platinum,91471.6257,18730.14,2,296.5254,367291.2078,620185.1181,304652.3387,234582.3008,33630.5358,927506.565,1,1,Private Bank,Female,Steve Sanchez
IND28222,Randy GoPKRalez,40,12842,9/19/2021 0:00,Dennis Morris,Asian,Web Designer II,High,Jade,153744.5769,63394.57,2,1911.2825,1224014.139,1249137.189,380531.8589,281428.127,35492.2027,1010845.355,1,3,Private Bank,Female,Lawrence Sanchez
IND47326,Julie Wheeler,46,35465,3/21/2010 0:00,Anthony Torres,American,Help Desk Operator,Mid,Jade,165751.6758,17657.88,2,609.8012,216546.5717,490931.6766,309811.2522,133457.1548,24091.7927,639406.5415,2,1,Private Bank,Male,Peter Castillo
IND45822,Denise Payne,36,35082,11/24/2021 0:00,Douglas Tucker,Asian,Engineer IV,High,Silver,77596.1472,8059.52,2,1557.9392,423372.7744,233951.104,175463.328,103246.3162,19501.4784,93263.7952,2,1,Private Bank,Male,Victor Gutierrez
IND96083,Jeffrey Parker,69,26223,8/6/2020 0:00,Frank Brown,American,Physical Therapy Assistant,High,Jade,287617.05,10560.2,3,1942.08,681068.64,2609169.92,1304584.96,397898.4128,10474.24,1832951.68,1,2,Private Bank,Female,Daniel Carroll
IND43081,Carolyn Price,76,25902,9/24/2014 0:00,Roger Alexander,Asian,Accountant I,High,Platinum,118852.3584,22744.8,2,616.104,466450.7904,255292.9092,169205.7654,97011.3055,1990.1088,232157.8944,1,1,Private Bank,Female,Carl Anderson
IND78182,Jennifer Bennett,79,18106,4/7/2019 0:00,Ernest Rivera,American,Developer I,High,Silver,83994.6624,3466.24,1,600.32,534980.48,550849.92,275424.96,294704.7072,27373.44,101714.56,0,1,Commercial,Male,Nicholas Ward
IND98632,John Flores,81,32535,12/25/2015 0:00,Shawn Long,American,Desktop Support Technician,Low,Silver,440914.6368,51646.96,1,2971.6,1905896.141,976955.6897,424204.4442,270976.6571,48937.008,1327138.934,2,5,Commercial,Male,Victor Dean
IND48103,Douglas Cole,73,35102,11/2/2006 0:00,Mark Montgomery,Australian,Marketing Manager,High,Gold,319195.3812,54387.26,1,5086.298,916496.1176,895195.2747,548078.7396,292308.6611,40301.0104,234573.1528,3,4,Retail,Female,Jeremy Porter
IND52448,Roger Romero,77,6391,9/10/2000 0:00,Shawn Cook,Asian,Account Representative I,Low,Jade,206362.56,23662.8,1,5844.15,232222.14,1868783.846,733670.6949,546515.4535,13053.15,504543.33,2,2,Institutional,Male,Ernest Knight
IND38403,Marie Peterson,55,22735,10/31/2008 0:00,Anthony Simpson,European,Software Engineer III,Mid,Jade,46575.6633,20479.73,3,1442.7819,584254.2132,241112.0348,313828.3628,49600.19002,28376.1576,182781.5346,0,2,Private Bank,Male,Eric Shaw
IND99962,Joan Allen,27,17726,2/5/2019 0:00,Bruce Butler,American,Structural Engineer,High,Gold,140412.8544,26154.24,2,1234.8,138065.34,217030.905,121537.3068,209796.5415,29360.1,905987.88,3,2,Commercial,Female,Kevin Kim
IND70182,Aaron Palmer,75,6396,11/14/2020 0:00,Jeremy Vasquez,European,Senior Cost Accountant,Mid,Jade,72997.5675,24904.1,1,1489.8715,1026727.462,1188540.589,444633.8894,410431.2826,51616.955,1166700.392,3,2,Retail,Male,Victor Rogers
IND17319,Norma Little,84,19163,4/26/2015 0:00,Stephen Payne,Asian,Environmental Tech,Low,Jade,52989.0136,23002.36,1,1714.8512,146524.1356,51426.53775,75366.47774,7181.981996,9821.1516,204751.774,0,1,Retail,Female,Eugene Cunningham
IND72327,Fred Schmidt,76,41817,8/22/1999 0:00,Ernest Rivera,European,Automation Specialist II,High,Silver,142608.7768,22836.57,1,3390.075,593776.8975,565070.6025,226028.241,532673.2213,5855.085,303677.52,0,2,Retail,Male,Joe Carroll
IND59532,Wanda GoPKRales,60,15974,6/20/2005 0:00,Paul Holmes,Australian,Developer I,High,Jade,68511.3192,23184.85,1,1042.404,143116.006,123081.3422,176789.5642,42295.22486,9790.0275,154055.1265,2,2,Institutional,Male,Steve Sanchez
IND29309,Joan Duncan,58,29495,3/18/2014 0:00,Benjamin Kim,American,Engineer III,Low,Platinum,17226.8544,2985.08,1,537.5328,25730.9248,106528.1311,95314.64365,28706.52797,19890.6288,170637.7232,2,1,Institutional,Male,Lawrence Sanchez
IND36108,Irene Hall,54,37296,2/1/2010 0:00,Jesse Evans,Asian,Office Assistant III,Mid,Silver,332248.4514,42622.08,2,150.6135,1242538.599,450061.7252,164538.6952,223579.0506,64203.2289,502368.7578,3,3,Private Bank,Female,Peter Castillo
IND86953,Jason Freeman,21,39566,2/11/2009 0:00,Joe Hanson,Asian,Health Coach III,High,Silver,192608.6712,8102.16,2,2494.6944,1396353.869,1571606.987,331510.8488,1021790.105,45602.304,1622146.944,1,2,Private Bank,Male,Victor Gutierrez
IND86901,Cheryl Allen,57,7237,7/7/2002 0:00,Jeremy Vasquez,European,Cost Accountant,High,Jade,124124.8525,20225.7,3,5842.4025,812506.97,1280099.989,935029.557,203034.9895,26555.5125,1014170.74,2,2,Private Bank,Female,Daniel Carroll
IND17683,Brandon Martin,27,26279,3/1/2008 0:00,Joshua Little,Asian,Web Developer II,Low,Platinum,172741.1296,37794.12,1,916.5884,1199169.582,649525.8654,322583.3157,61203.6453,59022.7144,780669.8848,2,2,Private Bank,Female,Carl Anderson
IND56317,Carlos Wilson,73,15951,10/18/2021 0:00,Anthony Torres,European,Senior Cost Accountant,Low,Jade,311756.8896,49391.16,2,10496.8578,762246.2718,1701548.215,397441.9188,743216.3882,47325.0882,2127257.746,2,3,Private Bank,Male,Nicholas Ward
IND92195,Ruth Flores,64,33941,6/3/2007 0:00,Shawn Cook,European,Budget/Accounting Analyst II,Low,Gold,470606.0544,15300.52,1,10768.4528,1555674.672,286537.8657,139657.111,120345.9036,18566.7132,878227.7588,1,5,Private Bank,Male,Fred Bryant
IND70343,Keith Moreno,62,27085,6/16/2019 0:00,Carl Nguyen,European,Social Worker,High,Jade,319611.2256,14446.8,2,3662.4456,439795.296,2285481.936,907214.2036,837428.4956,10146.0024,1105890.682,0,2,Private Bank,Female,Ryan Taylor
IND91720,Harry Gibson,49,12021,8/2/2002 0:00,Patrick Graham,European,Software Engineer IV,High,Gold,513292.8768,71291.72,2,5605.0816,1370587.811,3784994.648,1676896.363,848030.4464,73386.4496,1001806.584,0,5,Commercial,Female,Sean Vasquez
IND45348,Tammy Welch,50,20449,4/10/2010 0:00,Mark Montgomery,Asian,Budget/Accounting Analyst IV,High,Gold,86750.7975,31623.41,1,2081.1365,291883.9386,490797.264,341694.2977,218063.0882,13164.0623,883036.7042,3,2,Commercial,Male,Nicholas Morrison
IND38267,Eugene Henderson,18,16010,12/13/2016 0:00,Victor Martinez,Australian,Systems Administrator I,High,Silver,287119.3488,37321.16,2,268.5312,283452.0864,810074.5652,337531.0688,451327.2578,51720.8496,911107.092,1,3,Private Bank,Male,Jack Phillips
IND77225,Michael Edwards,79,18291,10/28/2020 0:00,Joe Price,African,Technical Writer,Mid,Jade,446342.2304,64689.68,2,1042.2368,0,118553.7112,60298.87037,44416.76112,67808.6816,1170488.07,3,4,Retail,Male,Juan Ramirez
IND32917,Martin Weaver,29,20160,6/17/2021 0:00,Anthony Torres,European,Budget/Accounting Analyst II,High,Gold,97294.96,28538.8,1,5056.72,589695.02,205426.243,78194.5054,36406.83158,58283.1,759402.04,2,1,Institutional,Female,Gregory Boyd
IND95721,Lawrence Berry,35,18234,4/4/2008 0:00,Victor Martinez,African,Internal Auditor,Low,Silver,118451.97,27369.65,1,3729.341,853145.909,1241571.376,524039.8664,344253.8814,26874.54,480920.055,0,1,Private Bank,Male,Victor Dean
IND24755,James Gardner,28,10255,1/8/2000 0:00,Joshua Bennett,American,Associate Professor,High,Jade,147794.79,33716.15,1,7973.2965,1040360.49,636897.332,143178.47,210324.2352,50805.5535,341307.2325,3,2,Commercial,Male,Jeremy Porter
IND76617,Richard Campbell,29,40225,1/17/2012 0:00,Keith Griffin,Asian,Analog Circuit Design manager,High,Jade,266452.2625,10398.05,1,5160.231,372970.5225,976566.9503,954117.1354,176792.2927,23156.703,229465.371,0,4,Retail,Female,Ernest Knight
IND92582,Lori Oliver,53,37931,9/2/2020 0:00,Anthony Berry,American,Database Administrator IV,High,Platinum,143055.4356,53761.4,1,1566.873,95186.8071,175782.1797,97656.76652,215821.454,27629.3556,334058.2938,3,3,Retail,Male,Eric Shaw
IND27430,Samuel Bradley,85,28633,10/19/2016 0:00,Chris Armstrong,Asian,Software Engineer I,Low,Silver,156565.4796,40898.84,1,4042.2146,953116.7232,1239213.429,654678.7925,318922.0975,31537.703,1599594.855,1,2,Retail,Male,Joe Carroll
